states,flag,Avg0,SD0,frust0,time,turnOffNode
'3_0_0_0_0_0_0_0_0_0_0_0_1_3_3_3_3_3_0_0_3_0',0,0.0033333333333333335,0.004714045207910317,0.06707317073170732,1000.0,miR200a
'0_3_3_3_3_3_3_3_3_3_3_3_3_0_0_0_0_0_0_3_0_0',0,0.0033333333333333335,0.004714045207910317,0.06097560975609756,1000.0,miR200a
'0_2_2_2_2_2_2_2_2_2_2_2_2_1_1_1_1_1_2_3_1_2',1,0.0033333333333333335,0.004714045207910317,0.03048780487804878,186.0,miR200a
'2_1_1_1_1_1_1_1_1_1_1_1_1_2_2_2_2_2_0_1_2_2',1,0.0033333333333333335,0.004714045207910317,0.027439024390243903,102.0,miR200a
'0_3_3_3_3_3_3_3_3_3_3_3_3_0_0_0_0_0_0_3_0_3',0,0.0033333333333333335,0.004714045207910317,0.06097560975609756,1000.0,miR200a
'1_2_1_3_2_1_2_1_2_2_2_2_1_0_1_4_2_2_1_3_1_3',1,0.0033333333333333335,0.004714045207910317,0.09451219512195122,72.0,miR200a
'1_2_2_2_2_2_2_2_2_2_2_2_2_1_1_1_1_1_1_1_1_1',1,0.01,0.014142135623730949,0.006097560975609756,100.66666666666667,miR200a
'3_0_0_0_0_0_0_0_0_0_0_0_0_3_3_3_3_3_2_3_3_0',1,0.01,0.014142135623730949,0.024390243902439025,128.66666666666666,miR200a
'3_0_0_0_0_0_0_0_0_0_0_0_0_3_3_3_3_3_2_2_3_0',1,0.0033333333333333335,0.004714045207910317,0.024390243902439025,116.0,miR200a
'2_1_1_1_1_1_1_1_1_1_1_1_1_2_2_2_2_2_1_2_2_3',1,0.0033333333333333335,0.004714045207910317,0.01524390243902439,162.0,miR200a
'2_1_2_1_1_1_1_2_1_1_1_2_1_2_1_4_2_1_1_2_1_3',1,0.0033333333333333335,0.004714045207910317,0.08231707317073171,172.0,miR200a
'2_1_1_2_1_3_1_1_1_2_1_1_1_1_2_2_1_2_2_1_2_1',1,0.0033333333333333335,0.004714045207910317,0.0975609756097561,120.0,miR200a
'0_3_3_3_2_3_3_3_3_3_3_3_3_0_0_0_0_0_1_3_0_3',0,0.0033333333333333335,0.004714045207910317,0.04573170731707317,1000.0,miR200a
'3_0_0_0_0_0_0_0_0_0_0_0_0_3_3_3_3_3_1_2_3_1',1,0.0033333333333333335,0.004714045207910317,0.03048780487804878,148.0,miR200a
'0_3_3_3_2_3_3_3_3_3_3_3_3_0_0_0_0_0_1_3_0_1',0,0.0033333333333333335,0.004714045207910317,0.039634146341463415,1000.0,miR200a
'1_2_2_2_2_2_2_2_2_2_2_2_2_1_1_1_1_1_2_1_1_1',1,0.0033333333333333335,0.004714045207910317,0.012195121951219513,186.0,miR200a
'2_1_2_1_1_1_1_2_1_0_1_2_2_2_1_1_1_1_0_2_3_1',1,0.0033333333333333335,0.004714045207910317,0.08231707317073171,166.0,miR200a
'3_0_0_0_0_0_0_0_0_0_0_0_0_3_3_3_3_3_1_1_3_3',1,0.0033333333333333335,0.004714045207910317,0.054878048780487805,112.0,miR200a
'1_2_2_2_2_2_2_2_2_2_2_2_2_1_1_1_1_1_2_2_1_0',1,0.0033333333333333335,0.004714045207910317,0.024390243902439025,138.0,miR200a
'0_3_3_3_3_3_3_3_3_3_3_3_3_0_0_0_0_0_3_1_0_2',1,0.0033333333333333335,0.004714045207910317,0.042682926829268296,82.0,miR200a
'0_2_2_2_2_2_2_2_2_2_2_2_2_1_1_1_1_1_3_1_1_2',1,0.0033333333333333335,0.004714045207910317,0.018292682926829267,96.0,miR200a
'2_1_2_1_1_1_1_2_1_1_1_2_2_2_1_1_1_1_0_2_2_0',1,0.0033333333333333335,0.004714045207910317,0.0701219512195122,64.0,miR200a
'1_2_2_2_2_2_2_2_2_2_2_2_2_1_1_1_1_1_3_3_1_0',1,0.0033333333333333335,0.004714045207910317,0.039634146341463415,228.0,miR200a
'3_1_1_1_1_1_1_1_1_1_1_1_1_2_2_2_2_2_1_1_2_1',1,0.0033333333333333335,0.004714045207910317,0.021341463414634148,214.0,miR200a
'0_3_3_3_3_3_3_3_3_3_3_3_3_0_0_0_0_0_3_2_0_1',1,0.0033333333333333335,0.004714045207910317,0.06097560975609756,168.0,miR200a
'0_3_3_3_3_3_3_3_3_3_3_3_3_0_0_0_0_0_2_2_0_1',1,0.0033333333333333335,0.004714045207910317,0.04878048780487805,192.0,miR200a
'1_2_0_2_2_2_2_0_2_2_2_2_1_1_1_4_1_3_2_1_1_3',1,0.0033333333333333335,0.004714045207910317,0.0975609756097561,98.0,miR200a
'0_3_3_3_2_3_3_3_3_3_3_3_3_0_0_0_0_0_1_3_0_0',0,0.006666666666666667,0.009428090415820633,0.04573170731707317,1000.0,miR200a
'0_3_3_3_3_3_3_3_3_3_3_3_3_0_0_0_0_0_0_1_0_2',1,0.0033333333333333335,0.004714045207910317,0.018292682926829267,280.0,miR200a
'3_0_0_0_0_0_0_0_0_0_0_0_0_3_3_3_3_3_1_1_3_0',1,0.0033333333333333335,0.004714045207910317,0.054878048780487805,314.0,miR200a
'3_0_0_0_1_0_0_0_0_0_0_0_0_3_3_3_3_3_2_0_3_3',0,0.006666666666666667,0.009428090415820633,0.04573170731707317,1000.0,miR200a
'1_2_1_2_2_2_2_1_2_2_2_1_1_1_2_2_2_2_3_0_1_0',1,0.0033333333333333335,0.004714045207910317,0.08536585365853659,88.0,miR200a
'3_0_0_0_0_0_0_0_0_0_0_0_0_3_3_3_3_3_0_1_3_2',1,0.0033333333333333335,0.004714045207910317,0.06097560975609756,100.0,miR200a
'3_0_0_0_0_0_0_0_0_0_0_0_0_3_3_3_3_3_1_3_3_2',1,0.0033333333333333335,0.004714045207910317,0.03048780487804878,96.0,miR200a
'0_3_3_3_3_3_3_3_3_3_3_3_3_0_0_0_0_0_2_3_0_2',0,0.0033333333333333335,0.004714045207910317,0.06707317073170732,1000.0,miR200a
'3_1_1_1_1_1_1_1_1_1_1_1_1_2_2_2_2_2_2_2_2_0',1,0.0033333333333333335,0.004714045207910317,0.009146341463414634,76.0,miR200a
'3_0_0_0_0_0_0_0_0_0_0_0_0_3_3_3_3_3_2_3_3_3',1,0.0033333333333333335,0.004714045207910317,0.024390243902439025,212.0,miR200a
'2_1_1_1_1_1_1_1_1_1_1_1_1_2_2_2_2_2_1_2_2_2',1,0.0033333333333333335,0.004714045207910317,0.012195121951219513,84.0,miR200a
'0_3_3_3_2_3_3_3_3_3_3_3_3_0_0_0_0_0_0_3_0_2',0,0.0033333333333333335,0.004714045207910317,0.039634146341463415,1000.0,miR200a
'0_3_3_3_3_3_3_3_3_3_3_3_3_0_0_0_0_0_3_0_0_0',1,0.006666666666666667,0.004714045207910317,0.04878048780487805,143.0,miR200b
'1_2_2_2_2_2_2_2_2_2_2_2_2_1_1_1_1_1_3_2_1_0',1,0.0033333333333333335,0.004714045207910317,0.03048780487804878,112.0,miR200b
'2_1_1_1_1_1_1_1_1_1_1_1_1_2_2_2_2_2_1_1_2_2',1,0.0033333333333333335,0.004714045207910317,0.021341463414634148,58.0,miR200b
'3_0_0_0_0_0_0_0_0_0_0_0_0_3_3_3_3_3_1_1_3_2',1,0.0033333333333333335,0.004714045207910317,0.04878048780487805,120.0,miR200b
'0_3_3_3_3_3_3_3_3_3_3_3_3_0_0_0_0_0_1_3_0_1',0,0.006666666666666667,0.004714045207910317,0.054878048780487805,1000.0,miR200b
'2_1_1_1_1_1_1_1_1_1_1_1_1_2_2_2_2_2_0_1_2_2',1,0.006666666666666667,0.009428090415820633,0.027439024390243903,122.0,miR200b
'0_3_3_3_3_3_3_3_3_3_3_3_3_0_0_0_0_0_1_1_0_0',1,0.016666666666666666,0.004714045207910317,0.024390243902439025,268.6666666666667,miR200b
'3_0_0_0_0_0_0_0_0_0_0_0_0_3_3_3_3_3_1_0_3_0',0,0.0033333333333333335,0.004714045207910317,0.07317073170731707,1000.0,miR200b
'2_1_2_1_1_1_1_2_1_1_1_2_2_2_1_1_1_1_0_3_2_0',1,0.0033333333333333335,0.004714045207910317,0.07317073170731707,132.0,miR200b
'0_3_3_3_3_3_3_3_3_3_3_3_3_0_0_0_0_0_2_0_0_1',1,0.013333333333333334,0.01247219128924647,0.03048780487804878,254.0,miR200b
'0_3_3_3_3_3_3_3_3_3_3_3_3_0_0_0_0_0_0_0_0_2',1,0.006666666666666667,0.004714045207910317,0.018292682926829267,161.0,miR200b
'3_1_1_1_1_1_1_1_1_1_1_1_1_2_2_2_2_2_1_2_2_1',1,0.01,0.01414213562373095,0.012195121951219513,152.66666666666666,miR200b
'3_0_0_0_0_0_0_0_0_0_0_0_0_3_3_3_3_3_2_1_3_3',1,0.006666666666666667,0.009428090415820633,0.042682926829268296,145.0,miR200b
'0_3_3_3_3_3_3_3_3_3_3_3_3_0_0_0_0_0_2_0_0_3',1,0.006666666666666667,0.004714045207910317,0.036585365853658534,107.0,miR200b
'3_0_0_0_1_0_0_0_0_0_0_0_0_3_3_3_3_3_1_0_3_3',0,0.0033333333333333335,0.004714045207910317,0.057926829268292686,1000.0,miR200b
'0_3_3_3_3_3_3_3_3_3_3_3_3_0_0_0_0_0_0_3_0_3',0,0.0033333333333333335,0.004714045207910317,0.06097560975609756,1000.0,miR200b
'2_1_1_0_1_2_1_1_1_3_1_1_1_3_2_2_2_2_1_0_2_1',1,0.0033333333333333335,0.004714045207910317,0.08841463414634146,154.0,miR200b
'0_2_2_2_2_2_2_2_2_2_2_2_2_1_1_1_1_1_2_1_1_2',1,0.01,0.0,0.012195121951219513,137.33333333333334,miR200b
'3_0_0_0_0_0_0_0_0_0_0_0_0_3_3_3_3_3_3_3_3_1',1,0.01,0.01414213562373095,0.018292682926829267,189.33333333333334,miR200b
'3_0_0_0_0_0_0_0_0_0_0_0_0_3_3_3_3_3_3_2_3_3',1,0.016666666666666666,0.012472191289246471,0.024390243902439025,157.0,miR200b
'1_2_2_2_2_2_2_2_2_2_2_2_2_1_1_1_1_1_3_1_1_1',1,0.0033333333333333335,0.004714045207910317,0.018292682926829267,102.0,miR200b
'0_2_2_2_2_2_2_2_2_2_2_2_2_1_1_1_1_1_3_3_1_2',1,0.006666666666666667,0.004714045207910317,0.036585365853658534,236.0,miR200b
'3_0_0_0_0_0_0_0_0_0_0_0_0_3_3_3_3_3_0_3_3_0',1,0.013333333333333334,0.012472191289246471,0.04878048780487805,164.66666666666669,miR200b
'3_0_0_0_0_0_0_0_0_0_0_0_0_3_3_3_3_3_3_1_3_3',1,0.013333333333333334,0.009428090415820633,0.042682926829268296,175.5,miR200b
'3_0_0_0_0_0_0_0_0_0_0_0_0_3_3_3_3_3_3_3_3_2',1,0.0033333333333333335,0.004714045207910317,0.018292682926829267,172.0,miR200b
'0_3_3_3_2_3_3_3_3_3_3_3_3_0_0_0_0_0_0_3_0_0',0,0.0033333333333333335,0.004714045207910317,0.04573170731707317,1000.0,miR200b
'1_2_2_2_2_2_2_2_2_2_2_2_2_1_1_1_1_1_2_2_1_1',1,0.006666666666666667,0.004714045207910317,0.021341463414634148,141.0,miR200b
'0_3_3_3_3_3_3_3_3_3_3_3_3_0_0_0_0_0_3_1_0_1',1,0.013333333333333334,0.004714045207910317,0.042682926829268296,177.33333333333334,miR200b
'3_0_0_0_0_0_0_0_0_0_0_0_0_3_3_3_3_3_1_3_3_3',1,0.023333333333333334,0.009428090415820633,0.036585365853658534,157.33333333333334,miR200b
'0_3_3_3_3_3_3_3_3_3_3_3_3_0_0_0_0_0_1_0_0_2',1,0.006666666666666667,0.004714045207910317,0.018292682926829267,137.0,miR200b
'1_2_2_2_2_2_2_2_2_2_2_2_2_1_1_1_1_1_3_3_1_0',1,0.01,0.008164965809277261,0.039634146341463415,199.0,miR200b
'3_0_0_0_0_0_0_0_0_0_0_0_0_3_3_3_3_3_2_3_3_1',1,0.013333333333333334,0.004714045207910317,0.018292682926829267,173.0,miR200b
'0_3_3_3_3_3_3_3_3_3_3_3_3_0_0_0_0_0_1_1_0_1',1,0.01,0.008164965809277261,0.018292682926829267,164.0,miR200b
'0_3_3_3_3_3_3_3_3_3_3_3_3_0_0_0_0_0_1_3_0_3',0,0.0033333333333333335,0.004714045207910317,0.06097560975609756,1000.0,miR200b
'3_0_0_0_0_0_0_0_0_0_0_0_0_3_3_3_3_3_0_3_3_1',1,0.006666666666666667,0.004714045207910317,0.042682926829268296,214.0,miR200b
'0_3_3_3_3_3_3_3_3_3_3_3_3_0_0_0_0_0_0_2_0_2',1,0.006666666666666667,0.004714045207910317,0.036585365853658534,168.0,miR200b
'3_0_0_0_0_0_0_0_0_0_0_0_0_3_3_3_3_3_3_1_3_2',1,0.01,0.008164965809277261,0.036585365853658534,223.5,miR200b
'3_0_0_0_0_0_0_0_0_0_0_0_0_3_3_3_3_3_2_2_3_3',1,0.023333333333333334,0.020548046676563257,0.024390243902439025,218.8,miR200b
'2_1_1_1_1_1_1_1_1_1_1_1_1_2_2_2_2_2_2_1_2_2',1,0.01,0.0,0.01524390243902439,96.0,miR200b
'0_3_3_3_3_3_3_3_3_3_3_3_3_0_0_0_0_0_2_1_0_1',1,0.013333333333333334,0.01247219128924647,0.03048780487804878,166.66666666666669,miR200b
'0_3_3_3_3_3_3_3_3_3_3_3_3_0_0_0_0_0_1_0_0_1',1,0.02,0.00816496580927726,0.018292682926829267,166.44444444444446,miR200b
'3_0_0_0_0_0_0_0_0_0_0_0_0_3_3_3_3_3_2_3_3_2',1,0.013333333333333334,0.012472191289246471,0.018292682926829267,233.66666666666666,miR200b
'3_0_0_0_0_0_0_0_0_0_0_0_0_3_3_3_3_3_0_2_3_3',1,0.0033333333333333335,0.004714045207910317,0.04878048780487805,216.0,miR200b
'1_2_2_2_2_2_2_2_2_2_2_2_2_1_1_1_1_1_1_3_1_0',1,0.006666666666666667,0.004714045207910317,0.027439024390243903,141.0,miR200b
'3_0_0_0_0_0_0_0_0_0_0_0_0_3_3_3_3_3_3_3_3_0',1,0.013333333333333334,0.004714045207910317,0.024390243902439025,245.0,miR200b
'3_0_0_0_0_0_0_0_0_0_0_0_0_3_3_3_3_3_3_3_3_3',1,0.016666666666666666,0.012472191289246471,0.024390243902439025,238.5,miR200b
'3_0_0_0_0_0_0_0_0_0_0_0_0_3_3_3_3_3_3_1_3_1',1,0.01,0.01414213562373095,0.036585365853658534,170.0,miR200b
'2_1_1_0_1_2_1_1_1_2_1_1_1_3_2_2_2_2_2_0_2_1',1,0.0033333333333333335,0.004714045207910317,0.06402439024390244,136.0,miR200b
'3_0_0_0_0_0_0_0_0_0_0_0_0_3_3_3_3_3_1_3_3_1',1,0.006666666666666667,0.004714045207910317,0.03048780487804878,176.0,miR200b
'3_0_0_0_0_0_0_0_0_0_0_0_0_3_3_3_3_3_2_1_3_0',1,0.01,0.008164965809277261,0.042682926829268296,140.5,miR200b
'0_3_3_3_3_3_3_3_3_3_3_3_3_0_0_0_0_0_3_0_0_3',1,0.013333333333333334,0.004714045207910317,0.04878048780487805,178.66666666666666,miR200b
'0_2_2_2_2_2_2_2_2_2_2_2_2_1_1_1_1_1_3_1_1_2',1,0.006666666666666667,0.004714045207910317,0.018292682926829267,80.0,miR200b
'0_3_3_3_3_3_3_3_3_3_3_3_3_0_0_0_0_0_2_3_0_1',0,0.0033333333333333335,0.004714045207910317,0.06707317073170732,1000.0,miR200b
'1_2_2_2_2_2_2_2_2_2_2_2_2_1_1_1_1_1_3_2_1_1',1,0.0033333333333333335,0.004714045207910317,0.027439024390243903,170.0,miR200b
'0_3_3_3_3_3_3_3_3_3_3_3_3_0_0_0_0_0_3_0_0_2',1,0.006666666666666667,0.004714045207910317,0.042682926829268296,169.0,miR200b
'2_1_1_1_1_1_1_1_1_1_1_1_1_2_2_2_2_2_1_0_2_2',1,0.0033333333333333335,0.004714045207910317,0.03048780487804878,72.0,miR200b
'0_3_3_3_3_3_3_3_3_3_3_3_3_0_0_0_0_0_1_2_0_3',1,0.01,0.0,0.042682926829268296,160.0,miR200b
'3_0_0_0_0_0_0_0_0_0_0_0_0_3_3_3_3_3_1_1_3_1',1,0.0033333333333333335,0.004714045207910317,0.04878048780487805,94.0,miR200b
'2_1_1_1_1_1_1_1_1_1_1_1_1_2_2_2_2_2_1_0_2_3',1,0.0033333333333333335,0.004714045207910317,0.03353658536585366,74.0,miR200b
'0_3_3_3_3_3_3_3_3_3_3_3_3_0_0_0_0_0_1_0_0_0',1,0.016666666666666666,0.009428090415820633,0.024390243902439025,174.44444444444446,miR200b
'0_3_3_3_2_3_3_3_3_3_3_3_3_0_0_0_0_0_0_3_0_1',0,0.01,0.008164965809277261,0.039634146341463415,1000.0,miR200b
'3_0_0_0_0_0_0_0_0_0_0_0_0_3_3_3_3_3_0_3_3_3',1,0.023333333333333334,0.009428090415820633,0.04878048780487805,118.22222222222221,miR200b
'1_2_1_2_2_2_2_1_2_2_2_1_1_1_2_2_2_2_2_1_1_3',1,0.0033333333333333335,0.004714045207910317,0.0701219512195122,88.0,miR200b
'1_2_2_2_2_2_2_2_2_2_2_2_2_1_1_1_1_1_2_3_1_0',1,0.006666666666666667,0.004714045207910317,0.03353658536585366,139.0,miR200b
'3_0_0_0_0_0_0_0_0_0_0_0_0_3_3_3_3_3_3_2_3_0',1,0.01,0.0,0.024390243902439025,186.66666666666666,miR200b
'0_3_3_3_3_3_3_3_3_3_3_3_3_0_0_0_0_0_3_1_0_2',1,0.006666666666666667,0.004714045207910317,0.042682926829268296,144.0,miR200b
'2_1_1_1_1_1_1_1_1_1_1_1_2_2_2_0_2_2_0_0_2_1',1,0.0033333333333333335,0.004714045207910317,0.07621951219512195,124.0,miR200b
'3_0_0_0_0_0_0_0_0_0_0_0_0_3_3_3_3_3_1_3_3_0',1,0.006666666666666667,0.004714045207910317,0.036585365853658534,255.0,miR200b
'3_0_0_0_0_0_0_0_0_0_0_0_0_3_3_3_3_3_2_2_3_2',1,0.013333333333333334,0.009428090415820633,0.018292682926829267,145.0,miR200b
'3_0_0_0_0_0_0_0_0_0_0_0_0_3_3_3_3_3_1_2_3_1',1,0.0033333333333333335,0.004714045207910317,0.03048780487804878,146.0,miR200b
'0_2_2_2_2_2_2_2_2_2_2_2_2_1_1_1_1_1_3_2_1_3',1,0.006666666666666667,0.004714045207910317,0.03048780487804878,186.0,miR200b
'0_3_3_3_3_3_3_3_3_3_3_3_3_0_0_0_0_0_1_1_0_3',1,0.01,0.008164965809277261,0.024390243902439025,143.5,miR200b
'0_3_3_3_3_3_3_3_3_3_3_3_3_0_0_0_0_0_1_2_0_1',1,0.006666666666666667,0.004714045207910317,0.036585365853658534,228.0,miR200b
'3_0_0_0_1_0_0_0_0_0_0_0_0_3_3_3_3_3_2_0_3_2',0,0.006666666666666667,0.004714045207910317,0.039634146341463415,1000.0,miR200b
'1_2_2_2_2_2_2_2_2_2_2_2_2_1_1_1_1_1_2_1_1_1',1,0.0033333333333333335,0.004714045207910317,0.012195121951219513,108.0,miR200b
'1_2_1_2_2_2_2_1_2_3_2_1_2_1_2_2_1_2_2_0_2_1',1,0.0033333333333333335,0.004714045207910317,0.09146341463414634,136.0,miR200b
'3_1_1_1_1_1_1_1_1_1_1_1_1_2_2_2_2_2_2_2_2_0',1,0.006666666666666667,0.009428090415820633,0.009146341463414634,145.0,miR200b
'2_1_1_1_1_1_1_1_1_1_1_1_1_2_2_2_2_2_2_2_2_2',1,0.0033333333333333335,0.004714045207910317,0.006097560975609756,102.0,miR200b
'3_0_0_0_0_0_0_0_0_0_0_0_0_3_3_3_3_3_2_2_3_1',1,0.006666666666666667,0.009428090415820633,0.018292682926829267,153.0,miR200b
'1_2_2_2_2_2_2_2_2_2_2_2_2_1_1_1_1_1_3_1_1_0',1,0.01,0.01414213562373095,0.021341463414634148,102.0,miR200b
'3_0_0_0_0_0_0_0_0_0_0_0_0_3_3_3_3_3_2_2_3_0',1,0.006666666666666667,0.004714045207910317,0.024390243902439025,123.0,miR200b
'3_0_0_0_0_0_0_0_0_0_0_0_0_3_3_3_3_3_1_3_3_2',1,0.013333333333333334,0.012472191289246471,0.03048780487804878,182.66666666666669,miR200b
'0_3_3_3_3_3_3_3_3_3_3_3_3_0_0_0_0_0_0_0_0_1',1,0.01,0.008164965809277261,0.018292682926829267,131.5,miR200b
'0_3_3_3_3_3_3_3_3_3_3_3_3_0_0_0_0_0_3_2_0_1',1,0.0033333333333333335,0.004714045207910317,0.06097560975609756,176.0,miR200b
'0_3_3_3_3_3_3_3_3_3_3_3_3_0_0_0_0_0_0_2_0_3',1,0.0033333333333333335,0.004714045207910317,0.042682926829268296,82.0,miR200b
'0_3_3_3_3_3_3_3_3_3_3_3_3_0_0_0_0_0_0_2_0_1',1,0.006666666666666667,0.004714045207910317,0.036585365853658534,176.0,miR200b
'3_0_0_0_0_0_0_0_0_0_0_0_0_3_3_3_3_3_2_3_3_3',1,0.006666666666666667,0.004714045207910317,0.024390243902439025,102.0,miR200b
'2_1_1_1_1_1_1_1_1_1_1_1_1_2_2_2_2_2_0_0_2_3',1,0.0033333333333333335,0.004714045207910317,0.039634146341463415,190.0,miR200b
'1_2_2_2_2_2_2_2_2_2_2_2_2_1_1_1_1_1_1_2_1_0',1,0.0033333333333333335,0.004714045207910317,0.018292682926829267,50.0,miR200b
'0_3_3_3_3_3_3_3_3_3_3_3_3_0_0_0_0_0_0_0_0_0',1,0.006666666666666667,0.004714045207910317,0.024390243902439025,125.0,miR200b
'1_2_2_2_2_2_2_2_2_2_2_2_2_1_1_1_1_1_3_3_1_1',1,0.0033333333333333335,0.004714045207910317,0.036585365853658534,280.0,miR200b
'3_1_1_1_1_1_1_1_1_1_1_1_1_2_2_2_2_2_1_1_2_1',1,0.01,0.01414213562373095,0.021341463414634148,147.33333333333334,miR200b
'3_0_0_0_0_0_0_0_0_0_0_0_0_3_3_3_3_3_3_0_3_2',0,0.0033333333333333335,0.004714045207910317,0.054878048780487805,1000.0,miR200b
'1_2_1_2_2_2_2_1_2_2_2_1_1_1_2_2_2_2_3_0_2_3',1,0.0033333333333333335,0.004714045207910317,0.07926829268292683,142.0,miR200b
'0_2_2_2_2_2_2_2_2_2_2_2_2_1_1_1_1_1_3_3_1_3',1,0.0033333333333333335,0.004714045207910317,0.039634146341463415,186.0,miR200b
'0_2_2_2_2_2_2_2_2_2_2_2_2_1_1_1_1_1_1_1_1_3',1,0.0033333333333333335,0.004714045207910317,0.009146341463414634,186.0,miR200b
'2_1_1_1_1_1_1_1_1_1_1_1_1_2_2_2_2_2_1_1_2_3',1,0.0033333333333333335,0.004714045207910317,0.024390243902439025,226.0,miR200b
'3_1_1_1_1_1_1_1_1_1_1_1_1_2_2_2_2_2_2_1_2_0',1,0.0033333333333333335,0.004714045207910317,0.018292682926829267,148.0,miR200b
'3_0_0_0_0_0_0_0_0_0_0_0_0_3_3_3_3_3_2_1_3_2',1,0.0033333333333333335,0.004714045207910317,0.036585365853658534,292.0,miR200b
'2_1_2_1_1_1_1_2_1_1_1_2_2_2_1_1_1_1_1_1_2_1',1,0.0033333333333333335,0.004714045207910317,0.07317073170731707,176.0,miR200b
'0_3_3_3_3_3_3_3_3_3_3_3_3_0_0_0_0_0_0_3_0_2',0,0.006666666666666667,0.004714045207910317,0.054878048780487805,1000.0,miR200b
'3_0_0_0_0_0_0_0_0_0_0_0_0_3_3_3_3_3_3_2_3_1',1,0.013333333333333334,0.012472191289246471,0.018292682926829267,267.0,miR200b
'3_0_0_0_0_0_0_0_0_0_0_0_0_3_3_3_3_3_2_1_3_1',1,0.0033333333333333335,0.004714045207910317,0.036585365853658534,96.0,miR200b
'1_2_1_2_2_2_2_1_2_3_2_1_1_1_2_2_2_2_3_1_0_0',1,0.0033333333333333335,0.004714045207910317,0.09451219512195122,184.0,miR200b
'0_2_2_2_2_2_2_2_2_2_2_2_2_1_1_1_1_1_2_3_1_3',1,0.0033333333333333335,0.004714045207910317,0.03353658536585366,216.0,miR200b
'3_0_0_0_1_0_0_0_0_0_0_0_0_3_3_3_3_3_2_0_3_1',0,0.0033333333333333335,0.004714045207910317,0.039634146341463415,1000.0,miR200b
'0_3_3_3_3_3_3_3_3_3_3_3_3_0_0_0_0_0_1_2_0_0',1,0.0033333333333333335,0.004714045207910317,0.042682926829268296,148.0,miR200b
'0_3_3_3_3_3_3_3_3_3_3_3_3_0_0_0_0_0_0_1_0_1',1,0.0033333333333333335,0.004714045207910317,0.018292682926829267,174.0,miR200b
'3_0_0_0_0_0_0_0_0_0_0_0_0_3_3_3_3_3_3_2_3_2',1,0.006666666666666667,0.004714045207910317,0.018292682926829267,86.0,miR200b
'3_1_1_1_1_1_1_1_1_1_1_1_1_2_2_2_2_2_1_1_2_0',1,0.0033333333333333335,0.004714045207910317,0.024390243902439025,110.0,miR200b
'0_3_3_3_3_3_3_3_3_3_3_3_3_0_0_0_0_0_2_0_0_2',1,0.006666666666666667,0.009428090415820633,0.03048780487804878,226.0,miR200b
'3_0_0_0_0_0_0_0_0_0_0_0_0_3_3_3_3_3_3_0_3_1',0,0.006666666666666667,0.009428090415820633,0.054878048780487805,1000.0,miR200b
'0_3_3_3_3_3_3_3_3_3_3_3_3_0_0_0_0_0_0_1_0_3',1,0.006666666666666667,0.004714045207910317,0.024390243902439025,189.0,miR200b
'0_3_3_3_3_3_3_3_3_3_3_3_3_0_0_0_0_0_2_3_0_2',0,0.0033333333333333335,0.004714045207910317,0.06707317073170732,1000.0,miR200b
'2_1_2_1_1_1_1_2_1_1_1_2_2_2_1_1_1_1_3_3_1_0',1,0.0033333333333333335,0.004714045207910317,0.09146341463414634,232.0,miR200b
'0_3_3_3_3_3_3_3_3_3_3_3_3_0_0_0_0_0_2_0_0_0',1,0.013333333333333334,0.012472191289246471,0.036585365853658534,166.33333333333331,miR200b
'0_3_3_3_3_3_3_3_3_3_3_3_3_0_0_0_0_0_0_1_0_2',1,0.01,0.008164965809277261,0.018292682926829267,151.5,miR200b
'0_2_2_2_2_2_2_2_2_2_2_2_2_1_1_1_1_1_1_1_1_2',1,0.0033333333333333335,0.004714045207910317,0.006097560975609756,178.0,miR200b
'0_3_3_3_3_3_3_3_3_3_3_3_3_0_0_0_0_0_2_2_0_0',1,0.006666666666666667,0.004714045207910317,0.054878048780487805,159.0,miR200b
'0_3_3_3_2_3_3_3_3_3_3_3_3_0_0_0_0_0_1_3_0_1',0,0.0033333333333333335,0.004714045207910317,0.039634146341463415,1000.0,miR200b
'0_3_3_3_3_3_3_3_3_3_3_3_3_0_0_0_0_0_0_0_0_3',1,0.006666666666666667,0.004714045207910317,0.024390243902439025,232.0,miR200b
'3_0_0_0_1_0_0_0_0_0_0_0_0_3_3_3_3_3_3_0_3_3',0,0.0033333333333333335,0.004714045207910317,0.04573170731707317,1000.0,miR200b
'2_1_1_1_1_1_1_1_1_1_1_1_1_2_2_2_2_2_1_2_2_2',1,0.0033333333333333335,0.004714045207910317,0.012195121951219513,192.0,miR200b
'3_1_1_1_1_1_1_1_1_1_1_1_1_2_2_2_2_2_0_2_2_1',1,0.0033333333333333335,0.004714045207910317,0.018292682926829267,84.0,miR200b
'3_1_1_1_1_1_1_1_1_1_1_1_1_2_2_2_2_2_2_2_2_1',1,0.0033333333333333335,0.004714045207910317,0.006097560975609756,116.0,miR200b
'0_3_3_3_3_3_3_3_3_3_3_3_3_0_0_0_0_0_3_1_0_0',1,0.0033333333333333335,0.004714045207910317,0.04878048780487805,190.0,miR200b
'0_3_3_3_3_3_3_3_3_3_3_3_3_0_0_0_0_0_3_0_0_1',1,0.0033333333333333335,0.004714045207910317,0.042682926829268296,152.0,miR200b
'0_3_3_3_3_3_3_3_3_3_3_3_3_0_0_0_0_0_0_2_0_0',1,0.0033333333333333335,0.004714045207910317,0.042682926829268296,124.0,miR200b
